t,torque_offset_nm,gen_tq_meas_nm,gen_speed_rpm,rot_speed_rpm
20.29,601843.9497269812,11641160.0,0.5763867,0.5763867
20.3,588241.8942655511,11627630.0,0.5763828,0.5763828
20.31,574512.6820071705,11613960.0,0.5763791,0.5763791
20.32,560659.2807150412,11600160.0,0.5763754,0.5763754
20.33,546684.684997605,11586240.0,0.5763719,0.5763719
20.34,532591.9156611705,11572190.0,0.5763686,0.5763686
20.35,518384.0190569537,11558020.0,0.5763654,0.5763654
20.36,504064.0664225637,11543730.0,0.5763624,0.5763624
20.37,489635.153218081,11529330.0,0.5763596,0.5763596
20.38,475100.398456979,11514810.0,0.5763571,0.5763571
20.39,460462.94403185806,11500190.0,0.5763547,0.5763547
20.4,445725.95403531793,11485460.0,0.5763526,0.5763526
20.41,430892.61407596414,11470640.0,0.5763506,0.5763506
20.42,415966.130589817,11455700.0,0.576349,0.576349
20.43,400949.73014719185,11440680.0,0.5763475,0.5763475
20.44,385846.6587552081,11425560.0,0.5763463,0.5763463
20.45,370660.1811561518,11410360.0,0.5763454,0.5763454
20.46,355393.5801217249,11395060.0,0.5763448,0.5763448
20.47,340050.15574345633,11379680.0,0.5763444,0.5763444
20.48,324633.2247193097,11364230.0,0.5763443,0.5763443
20.49,309146.11963677115,11348700.0,0.5763444,0.5763444
20.5,293592.1882524129,11333090.0,0.5763449,0.5763449
20.51,277974.79276828095,11317410.0,0.5763456,0.5763456
20.52,262297.30910507584,11301670.0,0.5763467,0.5763467
20.53,246563.12617239536,11285860.0,0.576348,0.576348
20.54,230775.64513620854,11270000.0,0.5763496,0.5763496
20.55,214938.27868359385,11254080.0,0.5763515,0.5763515
20.56,199054.45028509805,11238100.0,0.5763538,0.5763538
20.57,183127.59345464324,11222080.0,0.5763563,0.5763563
20.58,167161.15100738392,11206010.0,0.5763592,0.5763592
20.59,151158.57431544186,11189900.0,0.5763623,0.5763623
20.6,135123.32256187787,11173740.0,0.5763658,0.5763658
20.61,119058.8619929369,11157560.0,0.5763695,0.5763695
20.62,102968.66516873676,11141340.0,0.5763736,0.5763736
20.63,86856.21021267961,11125090.0,0.576378,0.576378
20.64,70724.98005955397,11108810.0,0.5763827,0.5763827
20.65,54578.461702690045,11092520.0,0.5763877,0.5763877
20.66,38420.14544016364,11076200.0,0.576393,0.576393
20.67,22253.524120344355,11059870.0,0.5763987,0.5763987
20.68,6082.092386865076,11043530.0,0.5764046,0.5764046
20.69,-10090.654076827823,11027180.0,0.5764108,0.5764108
20.7,-26261.219303061156,11010830.0,0.5764174,0.5764174
20.71,-42426.10779569046,10994480.0,0.5764243,0.5764243
20.72,-58581.825285659914,10978130.0,0.5764315,0.5764315
20.73,-74724.87948637105,10961780.0,0.576439,0.576439
20.74,-90851.78084855877,10945450.0,0.5764468,0.5764468
20.75,-106959.04331463974,10929120.0,0.5764549,0.5764549
20.76,-123043.18507223797,10912820.0,0.5764634,0.5764634
20.77,-139100.7293068512,10896540.0,0.5764721,0.5764721
20.78,-155128.20495341724,10880270.0,0.5764812,0.5764812
20.79,-171122.14744660846,10864040.0,0.5764905,0.5764905
20.8,-187079.09946977976,10847840.0,0.5765001,0.5765001
20.81,-202995.61170227538,10831670.0,0.57651,0.57651
20.82,-218868.24356510074,10815540.0,0.5765203,0.5765203
20.83,-234693.56396459247,10799450.0,0.5765308,0.5765308
20.84,-250468.15203415893,10783400.0,0.5765417,0.5765417
20.85,-266188.5978736957,10767400.0,0.5765527,0.5765527
20.86,-281851.50328670634,10751460.0,0.5765642,0.5765642
20.87,-297453.4825148933,10735560.0,0.5765759,0.5765759
20.88,-312991.16296998446,10719730.0,0.5765879,0.5765879
20.89,-328461.1859628245,10703960.0,0.5766001,0.5766001
20.9,-343860.20742935175,10688250.0,0.5766127,0.5766127
20.91,-359184.8986535083,10672620.0,0.5766255,0.5766255
20.92,-374431.9469867459,10657050.0,0.5766386,0.5766386
20.93,-389598.05656413577,10641560.0,0.5766521,0.5766521
20.94,-404679.9490168118,10626140.0,0.5766658,0.5766658
20.95,-419674.36418061465,10610810.0,0.5766797,0.5766797
20.96,-434578.0608008519,10595570.0,0.5766939,0.5766939
20.97,-449387.8172329113,10580410.0,0.5767084,0.5767084
20.98,-464100.43213869404,10565350.0,0.5767232,0.5767232
20.99,-478712.72517860064,10550380.0,0.5767382,0.5767382
21.0,-493221.5376990344,10535500.0,0.5767535,0.5767535
21.01,-507623.73341516795,10520730.0,0.5767691,0.5767691
21.02,-521916.19908888894,10506060.0,0.5767849,0.5767849
21.03,-536095.8452018186,10491500.0,0.5768009,0.5768009
21.04,-550159.606623079,10477060.0,0.5768173,0.5768173
21.05,-564104.4432719465,10462720.0,0.5768339,0.5768339
21.06,-577927.3407749304,10448500.0,0.5768507,0.5768507
21.07,-591625.3111174362,10434410.0,0.5768678,0.5768678
21.08,-605195.3932896232,10420430.0,0.5768852,0.5768852
21.09,-618634.6539264994,10406580.0,0.5769027,0.5769027
21.1,-631940.1879419858,10392860.0,0.5769206,0.5769206
21.11,-645109.1191569024,10379280.0,0.5769386,0.5769386
21.12,-658138.6009207045,10365820.0,0.5769569,0.5769569
21.13,-671025.8167268035,10352510.0,0.5769755,0.5769755
21.14,-683767.9808214204,10339330.0,0.5769943,0.5769943
21.15,-696362.3388057407,10326300.0,0.5770133,0.5770133
21.16,-708806.1682313441,10313420.0,0.5770326,0.5770326
21.17,-721096.7791886675,10300680.0,0.5770521,0.5770521
21.18,-733231.5148884935,10288100.0,0.5770718,0.5770718
21.19,-745207.7522362494,10275670.0,0.5770918,0.5770918
21.2,-757022.9023990098,10263400.0,0.5771121,0.5771121
21.21,-768674.4113651316,10251290.0,0.5771325,0.5771325
21.22,-780159.7604963171,10239340.0,0.5771532,0.5771532
21.23,-791476.4670720759,10227550.0,0.5771741,0.5771741
21.24,-802622.0848263779,10215930.0,0.5771953,0.5771953
21.25,-813594.20447647,10204490.0,0.5772167,0.5772167
21.26,-824390.4542436572,10193210.0,0.5772383,0.5772383
21.27,-835008.5003660053,10182110.0,0.5772601,0.5772601
21.28,-845446.0476028258,10171190.0,0.5772821,0.5772821
21.29,-855700.8397307945,10160450.0,0.5773044,0.5773044
21.3,-865770.6600317138,10149890.0,0.5773268,0.5773268
21.31,-875653.3317716301,10139510.0,0.5773495,0.5773495
21.32,-885346.7186714251,10129320.0,0.5773724,0.5773724
21.33,-894848.7253685468,10119320.0,0.5773954,0.5773954
21.34,-904157.2978699965,10109510.0,0.5774187,0.5774187
21.35,-913270.4239963014,10099890.0,0.5774422,0.5774422
21.36,-922186.1338164838,10090460.0,0.5774658,0.5774658
21.37,-930902.5000738967,10081240.0,0.5774897,0.5774897
21.38,-939417.6386028124,10072210.0,0.5775138,0.5775138
21.39,-947729.7087357279,10063380.0,0.577538,0.577538
21.4,-955836.9137012354,10054760.0,0.5775623,0.5775623
21.41,-963737.5010124355,10046340.0,0.5775869,0.5775869
21.42,-971429.7628457499,10038130.0,0.5776116,0.5776116
21.43,-978912.0364100909,10030120.0,0.5776365,0.5776365
21.44,-986182.704306313,10022330.0,0.5776616,0.5776616
21.45,-993240.1948768164,10014750.0,0.5776868,0.5776868
21.46,-1000082.9825452996,10007380.0,0.5777123,0.5777123
21.47,-1006709.5881465203,10000220.0,0.5777378,0.5777378
21.48,-1013118.579246051,9993284.0,0.5777636,0.5777636
21.49,-1019308.5704499071,9986564.0,0.5777894,0.5777894
21.5,-1025278.2237040318,9980062.0,0.5778154,0.5778154
21.51,-1031026.2485835252,9973782.0,0.5778415,0.5778415
21.52,-1036551.4025715919,9967724.0,0.5778678,0.5778678
21.53,-1041852.4913281344,9961888.0,0.5778943,0.5778943
21.54,-1046928.3689479101,9956278.0,0.5779208,0.5779208
21.55,-1051777.9382082599,9950892.0,0.5779475,0.5779475
21.56,-1056400.1508062596,9945734.0,0.5779743,0.5779743
21.57,-1060794.0075853535,9940803.0,0.5780012,0.5780012
21.58,-1064958.5587513107,9936102.0,0.5780283,0.5780283
21.59,-1068892.9040775576,9931630.0,0.5780554,0.5780554
21.6,-1072596.1930997605,9927391.0,0.5780826,0.5780826
21.61,-1076067.6252996712,9923383.0,0.57811,0.57811
21.62,-1079306.4502781723,9919606.0,0.5781375,0.5781375
21.63,-1082311.9679174805,9916065.0,0.5781651,0.5781651
21.64,-1085083.528532493,9912757.0,0.5781927,0.5781927
21.65,-1087620.5330112209,9909684.0,0.5782204,0.5782204
21.66,-1089922.4329443013,9906847.0,0.5782483,0.5782483
21.67,-1091988.7307435388,9904247.0,0.5782762,0.5782762
21.68,-1093818.979749467,9901883.0,0.5783042,0.5783042
21.69,-1095412.7843279052,9899756.0,0.5783322,0.5783322
21.7,-1096769.7999554726,9897867.0,0.5783604,0.5783604
21.71,-1097889.7332940681,9896217.0,0.5783886,0.5783886
21.72,-1098772.3422542766,9894804.0,0.5784169,0.5784169
21.73,-1099417.4360477005,9893631.0,0.5784452,0.5784452
21.74,-1099824.8752282015,9892697.0,0.5784736,0.5784736
21.75,-1099994.5717220441,9892001.0,0.578502,0.578502
21.76,-1099926.488846933,9891545.0,0.5785305,0.5785305
21.77,-1099620.641319944,9891330.0,0.578559,0.578559
21.78,-1099077.0952543416,9891352.0,0.5785876,0.5785876
21.79,-1098295.9681452876,9891615.0,0.5786162,0.5786162
21.8,-1097277.428844443,9892116.0,0.5786449,0.5786449
21.81,-1096021.6975234707,9892858.0,0.5786735,0.5786735
21.82,-1094529.0456264361,9893837.0,0.5787022,0.5787022
21.83,-1092799.7958111397,9895057.0,0.5787309,0.5787309
21.84,-1090834.3218793597,9896514.0,0.5787597,0.5787597
21.85,-1088633.0486960588,9898210.0,0.5787884,0.5787884
21.86,-1086196.4520975389,9900144.0,0.5788171,0.5788171
21.87,-1083525.058788581,9902315.0,0.5788459,0.5788459
21.88,-1080619.4462285957,9904723.0,0.5788746,0.5788746
21.89,-1077480.2425067904,9907368.0,0.5789034,0.5789034
21.9,-1074108.126206407,9910248.0,0.5789322,0.5789322
21.91,-1070503.8262580275,9913363.0,0.5789609,0.5789609
21.92,-1066668.1217820125,9916712.0,0.5789896,0.5789896
21.93,-1062601.8419200848,9920296.0,0.5790183,0.5790183
21.94,-1058305.8656560844,9924113.0,0.579047,0.579047
21.95,-1053781.1216259857,9928161.0,0.5790757,0.5790757
21.96,-1049028.5879171398,9932442.0,0.5791043,0.5791043
21.97,-1044049.2918568603,9936951.0,0.5791329,0.5791329
21.98,-1038844.3097903428,9941692.0,0.5791615,0.5791615
21.99,-1033414.766848007,9946659.0,0.57919,0.57919
22.0,-1027761.8367022733,9951854.0,0.5792184,0.5792184
22.01,-1021886.7413138668,9957275.0,0.5792469,0.5792469
22.02,-1015790.7506676686,9962920.0,0.5792753,0.5792753
22.03,-1009475.182498187,9968790.0,0.5793036,0.5793036
22.04,-1002941.4020047198,9974882.0,0.5793319,0.5793319
22.05,-996190.821556236,9981195.0,0.5793601,0.5793601
22.06,-989224.900386085,9987727.0,0.5793882,0.5793882
22.07,-982045.1442765464,9994477.0,0.5794163,0.5794163
22.08,-974653.105233358,10001440.0,0.5794443,0.5794443
22.09,-967050.3811501934,10008630.0,0.5794722,0.5794722
22.1,-959238.6154632925,10016020.0,0.5795001,0.5795001
22.11,-951219.496796184,10023630.0,0.5795279,0.5795279
22.12,-942994.7585946698,10031450.0,0.5795555,0.5795555
22.13,-934566.1787521264,10039480.0,0.579583,0.579583
22.14,-925935.579225174,10047710.0,0.5796106,0.5796106
22.15,-917104.8256398494,10056150.0,0.5796379,0.5796379
22.16,-908075.8268883094,10064790.0,0.5796652,0.5796652
22.17,-898850.5347162083,10073630.0,0.5796924,0.5796924
22.18,-889430.9433008063,10082680.0,0.5797195,0.5797195
22.19,-879819.0888198672,10091920.0,0.5797464,0.5797464
22.2,-870017.0490115611,10101350.0,0.5797733,0.5797733
22.21,-860026.9427252752,10110980.0,0.5798,0.5798
22.22,-849850.9294636498,10120800.0,0.5798266,0.5798266
22.23,-839491.208915725,10130810.0,0.5798531,0.5798531
22.24,-828950.020481479,10141010.0,0.5798795,0.5798795
22.25,-818229.6427877276,10151390.0,0.5799057,0.5799057
22.26,-807332.3931955845,10161950.0,0.5799317,0.5799317
22.27,-796260.6272995233,10172700.0,0.5799577,0.5799577
22.28,-785016.7384181749,10183620.0,0.5799835,0.5799835
22.29,-773603.1570769957,10194710.0,0.5800092,0.5800092
22.3,-762022.3504828544,10205980.0,0.5800347,0.5800347
22.31,-750276.8219907318,10217420.0,0.5800601,0.5800601
22.32,-738369.1105625604,10229030.0,0.5800853,0.5800853
22.33,-726301.7902184288,10240810.0,0.5801103,0.5801103
22.34,-714077.469480116,10252740.0,0.5801352,0.5801352
22.35,-701698.7908072837,10264840.0,0.58016,0.58016
22.36,-689168.4300262306,10277100.0,0.5801845,0.5801845
22.37,-676489.0957514802,10289510.0,0.580209,0.580209
22.38,-663663.5288002933,10302070.0,0.5802332,0.5802332
22.39,-650694.5016001783,10314780.0,0.5802572,0.5802572
22.4,-637584.8175896155,10327640.0,0.5802811,0.5802811
22.41,-624337.3106120292,10340650.0,0.5803049,0.5803049
22.42,-610954.8443032355,10353790.0,0.5803284,0.5803284
22.43,-597440.3114724167,10367080.0,0.5803517,0.5803517
22.44,-583796.6334767867,10380490.0,0.5803749,0.5803749
22.45,-570026.7595901377,10394040.0,0.5803978,0.5803978
22.46,-556133.666365251,10407730.0,0.5804207,0.5804207
22.47,-542120.3569905481,10421530.0,0.5804433,0.5804433
22.48,-527989.86064083,10435460.0,0.5804657,0.5804657
22.49,-513745.2318225555,10449520.0,0.5804878,0.5804878
22.5,-499389.5497135013,10463690.0,0.5805098,0.5805098
22.51,-484925.9174971962,10477970.0,0.5805317,0.5805317
22.52,-470357.4616921099,10492360.0,0.5805533,0.5805533
22.53,-455687.3314758012,10506870.0,0.5805746,0.5805746
22.54,-440918.69800420396,10521480.0,0.5805959,0.5805959
22.55,-426054.7537261079,10536190.0,0.5806168,0.5806168
22.56,-411098.7116930946,10551000.0,0.5806376,0.5806376
22.57,-396053.8048649625,10565900.0,0.5806581,0.5806581
22.58,-380923.28541090543,10580900.0,0.5806785,0.5806785
22.59,-365710.42400647764,10595980.0,0.5806986,0.5806986
22.6,-350418.50912663154,10611160.0,0.5807185,0.5807185
22.61,-335050.8463348342,10626410.0,0.5807382,0.5807382
22.62,-319610.7575685266,10641740.0,0.5807576,0.5807576
22.63,-304101.5804210625,10657150.0,0.5807769,0.5807769
22.64,-288526.6674202103,10672640.0,0.5807959,0.5807959
22.65,-272889.38530348707,10688180.0,0.5808147,0.5808147
22.66,-257193.11429036042,10703800.0,0.5808332,0.5808332
22.67,-241441.24735159252,10719480.0,0.5808516,0.5808516
22.68,-225637.18947579074,10735220.0,0.5808696,0.5808696
22.69,-209784.35693335545,10751010.0,0.5808875,0.5808875
22.7,-193886.17653805108,10766860.0,0.5809051,0.5809051
22.71,-177946.0849061789,10782750.0,0.5809225,0.5809225
22.72,-161967.52771379246,10798690.0,0.5809397,0.5809397
22.73,-145953.95895177324,10814670.0,0.5809566,0.5809566
22.74,-129908.84017929083,10830680.0,0.5809732,0.5809732
22.75,-113835.63977546435,10846740.0,0.5809897,0.5809897
22.76,-97737.83218966985,10862820.0,0.5810058,0.5810058
22.77,-81618.89719047339,10878940.0,0.5810217,0.5810217
22.78,-65482.31911341836,10895070.0,0.5810374,0.5810374
22.79,-49331.58610786424,10911230.0,0.5810528,0.5810528
22.8,-33170.189382942735,10927400.0,0.581068,0.581068
22.81,-17001.62245291477,10943590.0,0.5810829,0.5810829
22.82,-829.3803819667819,10959790.0,0.5810975,0.5810975
22.83,15343.040971265516,10975990.0,0.5811119,0.5811119
22.84,31512.145709407647,10992200.0,0.581126,0.581126
22.85,47674.43865201053,11008410.0,0.5811398,0.5811398
22.86,63826.42609107921,11024610.0,0.5811534,0.5811534
22.87,79964.61654632239,11040800.0,0.5811667,0.5811667
22.88,96085.52151984222,11056990.0,0.5811797,0.5811797
22.89,112185.6562502576,11073160.0,0.5811925,0.5811925
22.9,128261.5404659533,11089310.0,0.581205,0.581205
22.91,144309.69913742112,11105440.0,0.5812172,0.5812172
22.92,160326.66322840928,11121550.0,0.5812293,0.5812293
22.93,176308.97044581542,11137630.0,0.581241,0.581241
22.94,192253.16598812156,11153670.0,0.5812525,0.5812525
22.95,208155.8032921715,11169680.0,0.5812637,0.5812637
22.96,224013.44477822853,11185650.0,0.5812746,0.5812746
22.97,239822.6625930072,11201580.0,0.5812853,0.5812853
22.98,255580.03935072478,11217460.0,0.5812957,0.5812957
22.99,271282.1688717298,11233290.0,0.5813059,0.5813059
23.0,286925.6569188872,11249070.0,0.5813158,0.5813158
23.01,302507.1219312073,11264800.0,0.5813255,0.5813255
23.02,318023.19575487054,11280460.0,0.5813349,0.5813349
23.03,333470.52437129465,11296060.0,0.5813441,0.5813441
23.04,348845.76862213,11311600.0,0.581353,0.581353
23.05,364145.604931096,11327060.0,0.5813617,0.5813617
23.06,379366.7260223895,11342450.0,0.58137,0.58137
23.07,394505.84163562837,11357760.0,0.5813782,0.5813782
23.08,409559.6792370588,11373000.0,0.581386,0.581386
23.09,424524.9847269886,11388150.0,0.5813937,0.5813937
23.1,439398.5231431852,11403220.0,0.5814011,0.5814011
23.11,454177.0793601547,11418190.0,0.5814082,0.5814082
23.12,468857.4587841693,11433070.0,0.5814151,0.5814151
23.13,483436.48804378434,11447860.0,0.5814217,0.5814217
23.14,497911.01567583927,11462540.0,0.5814281,0.5814281
23.15,512277.91280666285,11477130.0,0.5814342,0.5814342
23.16,526534.0738284513,11491610.0,0.5814401,0.5814401
23.17,540676.4170705654,11505970.0,0.5814457,0.5814457
23.18,554701.8854656869,11520230.0,0.5814511,0.5814511
23.19,568607.4472106571,11534370.0,0.5814562,0.5814562
23.2,582390.0964218209,11548400.0,0.5814611,0.5814611
23.21,596046.8537848174,11562300.0,0.5814657,0.5814657
23.22,609574.7671985738,11576070.0,0.5814701,0.5814701
23.23,622970.9124134742,11589720.0,0.5814742,0.5814742
23.24,636232.3936634343,11603240.0,0.5814781,0.5814781
23.25,649356.3442919247,11616630.0,0.5814817,0.5814817
23.26,662339.9273715703,11629880.0,0.5814851,0.5814851
23.27,675180.3363174382,11642990.0,0.5814882,0.5814882
23.28,687874.7954937135,11655960.0,0.5814911,0.5814911
23.29,700420.5608136739,11668780.0,0.5814937,0.5814937
23.3,712814.9203328871,11681460.0,0.5814961,0.5814961
23.31,725055.1948354123,11693980.0,0.5814982,0.5814982
23.32,737138.7384129738,11706350.0,0.5815001,0.5815001
23.33,749062.9390368881,11718570.0,0.5815017,0.5815017
23.34,760825.2191227139,11730630.0,0.581503,0.581503
23.35,772423.0360874168,11742530.0,0.5815041,0.5815041
23.36,783853.8828989783,11754260.0,0.581505,0.581505
23.37,795115.2886183654,11765830.0,0.5815056,0.5815056
23.38,806204.8189336014,11777230.0,0.5815059,0.5815059
23.39,817120.076686028,11788450.0,0.581506,0.581506
23.4,827858.7023884507,11799510.0,0.5815058,0.5815058
23.41,838418.3747351988,11810380.0,0.5815054,0.5815054
23.42,848796.8111038896,11821080.0,0.5815047,0.5815047
23.43,858991.7680488587,11831600.0,0.5815038,0.5815038
23.44,869001.0417861185,11841940.0,0.5815026,0.5815026
23.45,878822.4686697208,11852090.0,0.5815011,0.5815011
23.46,888453.9256594783,11862050.0,0.5814994,0.5814994
23.47,897893.3307798713,11871820.0,0.5814974,0.5814974
23.48,907138.6435701166,11881400.0,0.5814952,0.5814952
23.49,916187.8655252125,11890790.0,0.5814927,0.5814927
23.5,925039.0405279866,11899980.0,0.58149,0.58149
23.51,933690.2552718914,11908970.0,0.581487,0.581487
23.52,942139.6396746233,11917770.0,0.5814837,0.5814837
23.53,950385.3672823631,11926360.0,0.5814802,0.5814802
23.54,958425.6556645771,11934740.0,0.5814764,0.5814764
23.55,966258.7667993311,11942920.0,0.5814724,0.5814724
23.56,973883.0074489719,11950900.0,0.5814681,0.5814681
23.57,981296.7295261609,11958660.0,0.5814636,0.5814636
23.58,988498.330450116,11966220.0,0.5814588,0.5814588
23.59,995486.2534930465,11973560.0,0.5814537,0.5814537
23.6,1002258.9881166514,11980680.0,0.5814485,0.5814485
23.61,1008815.0702986406,11987600.0,0.581443,0.581443
23.62,1015153.0828492264,11994290.0,0.5814372,0.5814372
23.63,1021271.655717436,12000770.0,0.5814313,0.5814313
23.64,1027169.4662872964,12007020.0,0.581425,0.581425
23.65,1032845.2396637175,12013050.0,0.5814186,0.5814186
23.66,1038297.7489480915,12018860.0,0.581412,0.581412
23.67,1043525.8155034943,12024450.0,0.581405,0.581405
23.68,1048528.3092094696,12029810.0,0.581398,0.581398
23.69,1053304.1487063225,12034950.0,0.5813907,0.5813907
23.7,1057852.3016288641,12039860.0,0.5813832,0.5813832
23.71,1062171.7848295795,12044530.0,0.5813756,0.5813756
23.72,1066261.6645911408,12048980.0,0.5813677,0.5813677
23.73,1070121.0568282523,12053200.0,0.5813597,0.5813597
23.74,1073749.127278749,12057180.0,0.5813516,0.5813516
23.75,1077145.0916839426,12060940.0,0.5813433,0.5813433
23.76,1080308.2159581422,12064460.0,0.5813348,0.5813348
23.77,1083237.8163473425,12067740.0,0.5813262,0.5813262
23.78,1085933.2595770273,12070790.0,0.5813175,0.5813175
23.79,1088393.9629890565,12073610.0,0.5813087,0.5813087
23.8,1090619.39466762,12076190.0,0.5812998,0.5812998
23.81,1092609.0735542157,12078530.0,0.5812908,0.5812908
23.82,1094362.5695516402,12080630.0,0.5812818,0.5812818
23.83,1095879.503616957,12082500.0,0.5812727,0.5812727
