t,YawBrTAyp,YawBrTAxp,HSShftTq
2.6499999999999875,0.21075756385480324,-0.13394696621741817,20080.88732177839
2.6599999999999873,0.20818354125837552,-0.1326222766068176,20360.693486745036
2.669999999999987,0.2055632496693908,-0.13128358736633783,20639.408304846915
2.679999999999987,0.20289707614536623,-0.1299256906861258,20906.63394752504
2.6899999999999866,0.2001858107648426,-0.12854677952731502,21152.60992236969
2.6999999999999864,0.1974301089696353,-0.12714352884540994,21368.56813479623
2.709999999999986,0.1946305351140996,-0.1257107064955612,21547.043600977624
2.719999999999986,0.19178786977456455,-0.12424652812923738,21682.13052883538
2.7299999999999858,0.18890241104972327,-0.12274451400118952,21769.673603044404
2.7399999999999856,0.18597511225431743,-0.12120366903412333,21807.390685829258
2.7499999999999853,0.18300682859218773,-0.11962113885737263,21794.921515581897
2.759999999999985,0.1799980800719289,-0.11799523291686094,21733.80396959106
2.769999999999985,0.17709566323276862,-0.11583433330551543,21627.37900030817
2.7799999999999847,0.1738630358220844,-0.11460524133035864,21480.628004761453
2.7899999999999845,0.17078650181794516,-0.11268256400923077,21299.954410873826
2.7999999999999843,0.16762497107278398,-0.11087853870932105,21092.913661847073
2.809999999999984,0.1644268946541107,-0.10903404545107048,20867.906199558343
2.819999999999984,0.16119331188151037,-0.1071514436351732,20633.844403310723
2.8299999999999836,0.15792506329574668,-0.10523402934297468,20399.806523112715
2.8399999999999834,0.15462275558294358,-0.10328559494623009,20174.691682550212
2.849999999999983,0.1512870853982137,-0.10131001434191787,19966.88774272991
2.859999999999983,0.14791897449662655,-0.09931157597522856,19783.96575836211
2.869999999999983,0.14451897581167444,-0.0972932915404574,19632.410443593548
2.8799999999999826,0.14108936492075977,-0.09526310006182995,19517.397301262128
2.8899999999999824,0.13762780800905078,-0.09321983791664737,19442.623436272563
2.899999999999982,0.13413696706278655,-0.09116991499050625,19410.197191679054
2.909999999999982,0.1306169309264059,-0.08911582250997023,19420.590002537407
2.9199999999999817,0.12706837808133348,-0.08706005266775739,19472.65073995927
2.9299999999999815,0.12349189000842466,-0.08500437556132198,19563.68109169243
2.9399999999999813,0.11988818640495102,-0.08295022827175058,19689.56742436494
2.949999999999981,0.11625784811082772,-0.08089769387920182,19844.96392034115
2.959999999999981,0.1126017115041772,-0.07884718501014895,20023.517672776685
2.9699999999999807,0.1089217998547607,-0.07679875815913034,20218.128339244115
2.9799999999999804,0.10521562455222618,-0.07474918715658599,20421.22995957622
